层次	专业大类	专业类	专业名称及代码	官方链接	预期字节数	本地相对路径
职业本科	电子与信息大类	计算机类	310202 网络工程技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_dzyxxdl/dzxxdl_jsjl/202502/P020250207565946812479.pdf	365471	职业本科/电子与信息大类/计算机类/310202_网络工程技术.pdf
职业本科	电子与信息大类	计算机类	310203 软件工程技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_dzyxxdl/dzxxdl_jsjl/202502/P020250207566227063194.pdf	370834	职业本科/电子与信息大类/计算机类/310203_软件工程技术.pdf
职业本科	电子与信息大类	计算机类	310204 数字媒体技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_dzyxxdl/dzxxdl_jsjl/202502/P020250207566452863349.pdf	349885	职业本科/电子与信息大类/计算机类/310204_数字媒体技术.pdf
职业本科	电子与信息大类	计算机类	310205 大数据工程技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_dzyxxdl/dzxxdl_jsjl/202502/P020250207566821328685.pdf	358979	职业本科/电子与信息大类/计算机类/310205_大数据工程技术.pdf
职业本科	电子与信息大类	计算机类	310207 信息安全与管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_dzyxxdl/dzxxdl_jsjl/202502/P020250207567379016655.pdf	365841	职业本科/电子与信息大类/计算机类/310207_信息安全与管理.pdf
职业本科	电子与信息大类	计算机类	310212 区块链技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_dzyxxdl/dzxxdl_jsjl/202502/P020250207567753315873.pdf	338434	职业本科/电子与信息大类/计算机类/310212_区块链技术.pdf
职业本科	电子与信息大类	通信类	310301 现代通信工程	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_dzyxxdl/dzxxdl_txl/202502/P020250207568583286035.pdf	361927	职业本科/电子与信息大类/通信类/310301_现代通信工程.pdf
职业本科	交通运输大类	城市轨道交通类	300601 城市轨道交通信号与控制技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_jtysdl/jtysdl_csgdjtl/202502/P020250207565068361344.pdf	347516	职业本科/交通运输大类/城市轨道交通类/300601_城市轨道交通信号与控制技术.pdf
职业本科	交通运输大类	道路运输类	300203 汽车服务工程技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_jtysdl/jtysdl_tlysl/202502/P020250207564707469391.pdf	345928	职业本科/交通运输大类/道路运输类/300203_汽车服务工程技术.pdf
职业本科	教育与体育大类	教育类	370101 学前教育	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_jyytydl/jyytydl_jyl/202502/P020250207568901431338.pdf	354103	职业本科/教育与体育大类/教育类/370101_学前教育.pdf
职业本科	教育与体育大类	体育类	370301 社会体育指导与管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_jyytydl/jyytydl_tyl/202502/P020250207569313952777.pdf	358560	职业本科/教育与体育大类/体育类/370301_社会体育指导与管理.pdf
职业本科	教育与体育大类	语言类	370201 应用英语	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_jyytydl/jyytydl_yyl/202502/P020250207569140066989.pdf	355312	职业本科/教育与体育大类/语言类/370201_应用英语.pdf
职业本科	旅游大类	旅游类	340101 旅游管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_lydl/lydl_lyl/202502/P020250207567924015791.pdf	344841	职业本科/旅游大类/旅游类/340101_旅游管理.pdf
职业本科	旅游大类	旅游类	340102 酒店管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_lydl/lydl_lyl/202502/P020250207567660252636.pdf	357562	职业本科/旅游大类/旅游类/340102_酒店管理.pdf
职业本科	农林牧渔大类	农业类	210103 智慧农业技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_nlmydl/nlmydl_nyl/202502/P020250207562444554501.pdf	336898	职业本科/农林牧渔大类/农业类/210103_智慧农业技术.pdf
职业本科	农林牧渔大类	农业类	210104 设施园艺	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_nlmydl/nlmydl_nyl/202502/P020250207562256870260.pdf	365697	职业本科/农林牧渔大类/农业类/210104_设施园艺.pdf
职业本科	农林牧渔大类	畜牧业类	210301 动物医学	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_nlmydl/nlmydl_xmyl/202502/P020250207563221301602.pdf	378392	职业本科/农林牧渔大类/畜牧业类/210301_动物医学.pdf
职业本科	农林牧渔大类	畜牧业类	210304 现代畜牧	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_nlmydl/nlmydl_xmyl/202502/P020250207563004543988.pdf	382975	职业本科/农林牧渔大类/畜牧业类/210304_现代畜牧.pdf
职业本科	土木建筑大类	建设工程管理类	240501 工程造价	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_tmjzdl/tmjzdl_jsgcgll/202502/P020250207563010313671.pdf	347822	职业本科/土木建筑大类/建设工程管理类/240501_工程造价.pdf
职业本科	土木建筑大类	建设工程管理类	240502 建设工程管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_tmjzdl/tmjzdl_jsgcgll/202502/P020250207562874262944.pdf	347558	职业本科/土木建筑大类/建设工程管理类/240502_建设工程管理.pdf
职业本科	土木建筑大类	建筑设计类	240101 建筑设计	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_tmjzdl/tmjzdl_jzsjl/202502/P020250207562509805918.pdf	362009	职业本科/土木建筑大类/建筑设计类/240101_建筑设计.pdf
职业本科	土木建筑大类	土建施工类	240301 建筑工程	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_tmjzdl/tmjzdl_tjsgl/202502/P020250207562701057058.pdf	340250	职业本科/土木建筑大类/土建施工类/240301_建筑工程.pdf
职业本科	文化艺术大类	表演艺术类	350201 音乐表演	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_whysdl/whysdl_byysl/202502/P020250207568370441730.pdf	343009	职业本科/文化艺术大类/表演艺术类/350201_音乐表演.pdf
职业本科	文化艺术大类	表演艺术类	350202 舞蹈表演与编导	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_whysdl/whysdl_byysl/202502/P020250207568261557583.pdf	346669	职业本科/文化艺术大类/表演艺术类/350202_舞蹈表演与编导.pdf
职业本科	文化艺术大类	艺术设计类	350101 工艺美术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_whysdl/whysdl_yssjl/202502/P020250207568084025781.pdf	366442	职业本科/文化艺术大类/艺术设计类/350101_工艺美术.pdf
职业本科	文化艺术大类	艺术设计类	350102 视觉传达设计	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_whysdl/whysdl_yssjl/202502/P020250207567958976854.pdf	348486	职业本科/文化艺术大类/艺术设计类/350102_视觉传达设计.pdf
职业本科	文化艺术大类	艺术设计类	350103 数字媒体艺术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_whysdl/whysdl_yssjl/202502/P020250207567833226930.pdf	343670	职业本科/文化艺术大类/艺术设计类/350103_数字媒体艺术.pdf
职业本科	文化艺术大类	艺术设计类	350105 服装与服饰设计	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_whysdl/whysdl_yssjl/202502/P020250207567695599400.pdf	354763	职业本科/文化艺术大类/艺术设计类/350105_服装与服饰设计.pdf
职业本科	文化艺术大类	艺术设计类	350106 环境艺术设计	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_whysdl/whysdl_yssjl/202502/P020250207567554062130.pdf	360493	职业本科/文化艺术大类/艺术设计类/350106_环境艺术设计.pdf
职业本科	新闻传播大类	广播影视类	360201 播音与主持	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_xwcbdl/xwcbdl_gbysl/202502/P020250207569870625040.pdf	348475	职业本科/新闻传播大类/广播影视类/360201_播音与主持.pdf
职业本科	新闻传播大类	广播影视类	360202 影视摄影与制作	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_xwcbdl/xwcbdl_gbysl/202502/P020250207569608014782.pdf	352327	职业本科/新闻传播大类/广播影视类/360202_影视摄影与制作.pdf
职业本科	新闻传播大类	广播影视类	360204 影视编导	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_xwcbdl/xwcbdl_gbysl/202502/P020250207569352987098.pdf	366573	职业本科/新闻传播大类/广播影视类/360204_影视编导.pdf
职业本科	新闻传播大类	广播影视类	360206 数字动画	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_xwcbdl/xwcbdl_gbysl/202502/P020250207569137703429.pdf	358929	职业本科/新闻传播大类/广播影视类/360206_数字动画.pdf
职业本科	新闻传播大类	新闻出版类	360101 网络与新媒体	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_xwcbdl/xwcbdl_xwcbl/202502/P020250207568741316006.pdf	338614	职业本科/新闻传播大类/新闻出版类/360101_网络与新媒体.pdf
职业本科	医药卫生大类	护理类	320201 护理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_yywsdl/yywsdl_hll/202502/P020250207566027467426.pdf	364877	职业本科/医药卫生大类/护理类/320201_护理.pdf
职业本科	医药卫生大类	康复治疗类	320601 康复治疗	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_yywsdl/yywsdl_kfzll/202502/P020250207567009670238.pdf	373337	职业本科/医药卫生大类/康复治疗类/320601_康复治疗.pdf
职业本科	医药卫生大类	药学类	320301 药学	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_yywsdl/yywsdl_yxl/202502/P020250207566355586763.pdf	374007	职业本科/医药卫生大类/药学类/320301_药学.pdf
职业本科	医药卫生大类	中医药类	320401 中药制药	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_yywsdl/yywsdl_zyyl/202502/P020250207566597532468.pdf	357190	职业本科/医药卫生大类/中医药类/320401_中药制药.pdf
职业本科	生物与化工大类	化工技术类	270201 应用化工技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_swyhgdl/zbzzdl_hgjsl/202502/P020250207564037554706.pdf	359521	职业本科/生物与化工大类/化工技术类/270201_应用化工技术.pdf
职业本科	装备制造大类	航空装备类	260601 航空智能制造技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_zbzzdl/zbzzdl_hkzbl/202502/P020250207565266766891.pdf	357972	职业本科/装备制造大类/航空装备类/260601_航空智能制造技术.pdf
职业本科	装备制造大类	航空装备类	260602 飞行器维修工程技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_zbzzdl/zbzzdl_hkzbl/202502/P020250207565146507968.pdf	357568	职业本科/装备制造大类/航空装备类/260602_飞行器维修工程技术.pdf
职业本科	装备制造大类	航空装备类	260604 无人机系统应用技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_zbzzdl/zbzzdl_hkzbl/202502/P020250207565027004362.pdf	356405	职业本科/装备制造大类/航空装备类/260604_无人机系统应用技术.pdf
职业本科	装备制造大类	机电设备类	260203 电梯工程技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_zbzzdl/zbzzdl_jdsbl/202502/P020250207564178269370.pdf	340476	职业本科/装备制造大类/机电设备类/260203_电梯工程技术.pdf
职业本科	装备制造大类	机械设计制造类	260101 机械设计制造及自动化	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_zbzzdl/zbzzdl_jxsjzzl/202502/P020250207563926311806.pdf	364618	职业本科/装备制造大类/机械设计制造类/260101_机械设计制造及自动化.pdf
职业本科	装备制造大类	机械设计制造类	260102 智能制造工程技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_zbzzdl/zbzzdl_jxsjzzl/202502/P020250207563797508922.pdf	365378	职业本科/装备制造大类/机械设计制造类/260102_智能制造工程技术.pdf
职业本科	装备制造大类	机械设计制造类	260104 工业设计	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_zbzzdl/zbzzdl_jxsjzzl/202502/P020250207563639287543.pdf	355044	职业本科/装备制造大类/机械设计制造类/260104_工业设计.pdf
职业本科	装备制造大类	机械设计制造类	260106 材料成型及控制工程	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_zbzzdl/zbzzdl_jxsjzzl/202502/P020250207563521146755.pdf	355977	职业本科/装备制造大类/机械设计制造类/260106_材料成型及控制工程.pdf
职业本科	装备制造大类	汽车制造类	260701 汽车工程技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_zbzzdl/zbzzdl_qczzl/202502/P020250207565576473213.pdf	354428	职业本科/装备制造大类/汽车制造类/260701_汽车工程技术.pdf
职业本科	装备制造大类	汽车制造类	260702 新能源汽车工程技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_zbzzdl/zbzzdl_qczzl/202502/P020250207565449795374.pdf	355844	职业本科/装备制造大类/汽车制造类/260702_新能源汽车工程技术.pdf
职业本科	装备制造大类	自动化类	260301 机械电子工程技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_zbzzdl/zbzzdl_zdhl/202502/P020250207564804191258.pdf	335296	职业本科/装备制造大类/自动化类/260301_机械电子工程技术.pdf
职业本科	装备制造大类	自动化类	260302 电气工程及自动化	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_zbzzdl/zbzzdl_zdhl/202502/P020250207564611752213.pdf	373578	职业本科/装备制造大类/自动化类/260302_电气工程及自动化.pdf
职业本科	装备制造大类	自动化类	260304 机器人技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_zbzzdl/zbzzdl_zdhl/202502/P020250207564494315583.pdf	351322	职业本科/装备制造大类/自动化类/260304_机器人技术.pdf
职业本科	装备制造大类	自动化类	260305 自动化技术与应用	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_zbzzdl/zbzzdl_zdhl/202502/P020250207564339672631.pdf	349805	职业本科/装备制造大类/自动化类/260305_自动化技术与应用.pdf
职业本科	资源环境与安全大类	环境保护类	220801 生态环境工程技术	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_bk/bk_zyhjyaqdl/zyhjyaqdl_hjbhl/202502/P020250207562061146608.pdf	359795	职业本科/资源环境与安全大类/环境保护类/220801_生态环境工程技术.pdf
高职专科	财经商贸大类	财务会计类	530301 大数据与财务管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_cwkjl/202502/P020250207538181154911.pdf	336825	高职专科/财经商贸大类/财务会计类/530301_大数据与财务管理.pdf
高职专科	财经商贸大类	财务会计类	530302 大数据与会计	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_cwkjl/202502/P020250207538044820150.pdf	356982	高职专科/财经商贸大类/财务会计类/530302_大数据与会计.pdf
高职专科	财经商贸大类	财务会计类	530303 大数据与审计	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_cwkjl/202502/P020250207537833291309.pdf	332483	高职专科/财经商贸大类/财务会计类/530303_大数据与审计.pdf
高职专科	财经商贸大类	财务会计类	530304 会计信息管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_cwkjl/202502/P020250207537700760215.pdf	339442	高职专科/财经商贸大类/财务会计类/530304_会计信息管理.pdf
高职专科	财经商贸大类	财政税务类	530101 财税大数据应用	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_czswl/202502/P020250207536495240932.pdf	395368	高职专科/财经商贸大类/财政税务类/530101_财税大数据应用.pdf
高职专科	财经商贸大类	电子商务类	530701 电子商务	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_dzswl/202502/P020250207542604495307.pdf	358183	高职专科/财经商贸大类/电子商务类/530701_电子商务.pdf
高职专科	财经商贸大类	电子商务类	530702 跨境电子商务	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_dzswl/202502/P020250207542467420725.pdf	345810	高职专科/财经商贸大类/电子商务类/530702_跨境电子商务.pdf
高职专科	财经商贸大类	电子商务类	530703 移动商务	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_dzswl/202502/P020250207542306648526.pdf	339968	高职专科/财经商贸大类/电子商务类/530703_移动商务.pdf
高职专科	财经商贸大类	电子商务类	530704 网络营销与直播电商	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_dzswl/202502/P020250207542166351483.pdf	343905	高职专科/财经商贸大类/电子商务类/530704_网络营销与直播电商.pdf
高职专科	财经商贸大类	电子商务类	530705 农村电子商务	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_dzswl/202502/P020250207541892624991.pdf	358329	高职专科/财经商贸大类/电子商务类/530705_农村电子商务.pdf
高职专科	财经商贸大类	电子商务类	530706 商务数据分析与应用	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_dzswl/202502/P020250207541733654070.pdf	344651	高职专科/财经商贸大类/电子商务类/530706_商务数据分析与应用.pdf
高职专科	财经商贸大类	工商管理类	530601 工商企业管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_gsggl/202502/P020250207541483550769.pdf	328997	高职专科/财经商贸大类/工商管理类/530601_工商企业管理.pdf
高职专科	财经商贸大类	工商管理类	530602 连锁经营与管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_gsggl/202502/P020250207540463735777.pdf	341795	高职专科/财经商贸大类/工商管理类/530602_连锁经营与管理.pdf
高职专科	财经商贸大类	工商管理类	530603 商务管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_gsggl/202502/P020250207540315338930.pdf	322880	高职专科/财经商贸大类/工商管理类/530603_商务管理.pdf
高职专科	财经商贸大类	工商管理类	530604 中小企业创业与经营	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_gsggl/202502/P020250207540138120226.pdf	348857	高职专科/财经商贸大类/工商管理类/530604_中小企业创业与经营.pdf
高职专科	财经商贸大类	工商管理类	530605 市场营销	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_gsggl/202502/P020250207539950943391.pdf	345138	高职专科/财经商贸大类/工商管理类/530605_市场营销.pdf
高职专科	财经商贸大类	经济贸易类	530501 国际经济与贸易	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_jjmyl/202502/P020250207539714114779.pdf	346915	高职专科/财经商贸大类/经济贸易类/530501_国际经济与贸易.pdf
高职专科	财经商贸大类	经济贸易类	530502 国际商务	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_jjmyl/202502/P020250207539570623593.pdf	368411	高职专科/财经商贸大类/经济贸易类/530502_国际商务.pdf
高职专科	财经商贸大类	经济贸易类	530503 关务与外贸服务	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_jjmyl/202502/P020250207539441891773.pdf	342410	高职专科/财经商贸大类/经济贸易类/530503_关务与外贸服务.pdf
高职专科	财经商贸大类	金融类	530201 金融服务与管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_jrl/202502/P020250207537478444864.pdf	358164	高职专科/财经商贸大类/金融类/530201_金融服务与管理.pdf
高职专科	财经商贸大类	金融类	530202 金融科技应用	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_jrl/202502/P020250207537316253287.pdf	338068	高职专科/财经商贸大类/金融类/530202_金融科技应用.pdf
高职专科	财经商贸大类	金融类	530203 保险实务	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_jrl/202502/P020250207537177316523.pdf	340944	高职专科/财经商贸大类/金融类/530203_保险实务.pdf
高职专科	财经商贸大类	金融类	530205 财富管理	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_jrl/202502/P020250207537035417339.pdf	335815	高职专科/财经商贸大类/金融类/530205_财富管理.pdf
高职专科	财经商贸大类	金融类	530206 证券实务	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_jrl/202502/P020250207536893047075.pdf	311292	高职专科/财经商贸大类/金融类/530206_证券实务.pdf
高职专科	财经商贸大类	金融类	530208 农村金融	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_jrl/202502/P020250207536762360758.pdf	341768	高职专科/财经商贸大类/金融类/530208_农村金融.pdf
高职专科	财经商贸大类	统计类	530401 统计与大数据分析	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_tjl/202502/P020250207539162364092.pdf	329554	高职专科/财经商贸大类/统计类/530401_统计与大数据分析.pdf
高职专科	财经商贸大类	统计类	530403 市场调查与统计分析	https://www.moe.gov.cn/s78/A07/zcs_ztzl/2017_zt06/17zt06_bznr/bznr_zyjyzyjxbz/gdzyjy_zk/zk_cjsmdl/cjsmdl_tjl/202502/P020250207539014668581.pdf	358834	高职专科/财经商贸大类/统计类/530403_市场调查与统计分析.pdf
